1.616984,0.02136204,9.773362
1.624728,0.02114855,9.712378
1.639783,0.02007793,9.540441
1.660573,0.01973995,9.417324
1.674976,0.01959461,9.360782
1.689422,0.01892616,9.239355
1.703392,0.01869624,9.165489
1.717621,0.01836495,9.045071
1.738614,0.0168117,8.796562
1.7511,0.01655032,8.89373
1.765121,0.01588793,8.830553
1.780169,0.01577563,8.778008
1.795605,0.0154864,8.671743
1.810065,0.01502101,8.491673
1.824021,0.0146527,8.402562
1.838636,0.01467978,8.217213
1.852941,0.01450615,8.107238
1.866985,0.01455722,7.90768
1.881366,0.0145629,7.820118
1.895292,0.01430516,7.689548
1.909974,0.01373198,7.524517
1.923847,0.01319706,7.364152
1.944529,0.0129651,7.231041
1.956768,0.01158097,7.111768
1.97203,0.01125306,7.026353
1.986422,0.01098651,6.955702
2.001401,0.01019641,6.909527
2.015411,0.009875349,6.862414
2.030667,0.009724363,6.792838
2.046606,0.009639064,6.7761
2.061215,0.009452449,6.754647
2.07552,0.009442525,6.725025
2.089243,0.009126437,6.644493
2.103291,0.008724257,6.566681
2.118206,0.008550549,6.554367
2.132307,0.00777718,6.53645
2.153692,0.007589085,6.452057
2.164985,0.007654971,6.408452
2.179698,0.00721117,6.383466
2.194676,0.007229822,6.365102
2.209629,0.007320594,6.419945
2.223919,0.007329421,6.417349
2.238845,0.007284916,6.357181
2.25751,0.007124651,6.324993
2.273148,0.006957517,6.322481
2.287129,0.007112028,6.380363
2.301948,0.006986247,6.381009
2.316603,0.006822662,6.415607
2.330253,0.007078491,6.393319
2.34516,0.006762457,6.527565
2.367649,0.005797344,6.485916
2.378795,0.005740345,6.496851
2.393686,0.005775957,6.53813
2.408044,0.00459043,6.636312
2.42502,0.00463065,6.637405
2.439536,0.004350297,6.690026
2.457005,0.003959632,6.71516
2.470978,0.003776596,6.762135
2.484777,0.003772244,6.739154
2.499082,0.003599388,6.805876
2.513484,0.0033445,6.83558
2.527834,0.003117584,6.833313
2.542243,0.002921955,6.822886
2.556508,0.002860395,6.825042
2.577651,0.002860907,6.902114
2.58989,0.002946235,6.951471
2.604118,0.002981161,6.968634
2.61965,0.003002205,7.038236
2.633939,0.003167983,7.077038
2.650004,0.003116136,7.126263
2.663637,0.00306976,7.187145
2.678797,0.002945274,7.241262
2.694285,0.002889288,7.28152
2.708265,0.002771235,7.33647
2.722609,0.002772216,7.388518
2.737488,0.002928101,7.459773
2.751492,0.002774297,7.516403
2.765099,0.00284128,7.567271
2.787551,0.003009303,7.642597
2.799325,0.002959293,7.797824
2.814132,0.002612636,8.043812
2.828507,0.002376589,7.995834
2.843722,0.002351054,8.108207
2.858275,0.002374451,8.149772
2.87246,0.00260823,8.412279
2.886595,0.002638777,8.273104
2.900795,0.002598779,8.379159
2.914802,0.003165295,8.508031
2.92925,0.003139769,8.539321
2.943227,0.003205825,8.656691
2.957491,0.003144623,8.731067
2.971912,0.003176176,8.795401
2.994142,0.003357114,8.939604
3.00615,0.003289114,9.009418
3.020874,0.002730607,9.067093
3.035732,0.003082979,9.134844
3.050122,0.002115038,9.185128
3.069403,0.001982761,9.455609
3.083447,0.001835694,9.349794
3.098056,0.00231811,9.614477
3.112614,0.001814661,9.516303
3.127059,0.00133727,9.59489
3.141582,0.001559684,10.09773
3.15725,0.001465855,9.812375
3.171829,0.001562823,9.948764
3.186659,0.00178301,9.987394
3.207286,0.001730652,10.04723
3.220125,0.001723686,10.18014
3.233979,0.00148941,10.24912
3.248202,0.001204804,10.34254
3.263069,0.001260019,10.3669
3.278682,0.001255146,10.62249
3.295165,0.00104216,10.6723
3.309914,0.000823475,10.86566
3.325732,0.0007979094,10.9185
3.340244,0.0007752153,10.99524
3.354177,0.0009999822,11.12861
3.367908,0.0007885559,11.24138
3.382352,0.0007722692,11.34417
3.39725,0.0005966395,11.52027
3.418279,0.000683944,11.58808
3.429645,0.0007360546,11.75435
3.445875,0.0006263501,11.90668
3.466782,0.0005572479,12.003
3.48134,0.0009096133,12.06067
3.495924,0.0002592456,12.21335
3.510084,0.002112788,12.25916
3.524554,0.001871635,12.84199
3.539023,0.0005919349,12.58055
3.55319,0.001432097,12.98553
3.567535,0.0009711506,12.97114
3.582608,0.001054733,13.04209
3.597437,0.001580617,13.20309
3.618554,0.002427777,13.24809
3.63029,0.002401756,13.53157
3.645519,0.002389039,13.64148
3.660783,0.001460075,13.54561
3.678039,0.001445007,13.66674
3.692755,0.001522589,13.75613
3.707891,0.001709533,13.97822
3.722662,0.001797737,14.05768
3.736583,0.002611468,14.38517
3.750672,0.001757875,14.15919
3.76464,0.001988881,14.31998
3.779955,0.002110239,14.5756
3.793908,0.003788738,15.10518
3.807938,0.002861723,14.9111
3.827831,0.003006165,15.08959
3.840392,0.002982333,15.28243
3.855752,0.003228389,15.40326
3.869696,0.003414131,15.66962
3.883703,0.003455447,15.7905
3.898089,0.003845253,16.04543
3.912268,0.003616266,16.13663
3.926914,0.004251195,16.4941
3.94128,0.004248429,16.68854
3.95583,0.004454916,16.87873
3.970223,0.004504983,17.1063
3.983492,0.005047863,17.28528
3.997932,0.004108212,17.25969
4.012252,0.0037417,17.3699
4.033239,0.003690491,17.74555
4.044432,0.003457174,17.84448
4.060572,0.00369226,18.15998
4.077067,0.003779982,18.34315
4.092148,0.003941342,18.44149
4.10602,0.003803658,18.54943
4.120214,0.004023768,18.78613
4.134214,0.004189721,18.91909
4.148333,0.004451666,19.15553
4.165081,0.00463629,19.41566
4.181289,0.005244049,19.91573
4.195567,0.005007347,19.81313
4.211252,0.005536045,20.34325
4.226188,0.005292982,20.46554
4.24712,0.004212332,20.25845
4.258699,0.004057358,20.53882
4.274017,0.00541003,20.77629
4.287604,0.005226368,20.93785
4.305473,0.005462393,21.16421
4.321481,0.005952604,21.56107
4.336728,0.005764931,21.61189
4.351043,0.005749839,21.73651
4.365068,0.005705819,21.85513
4.379212,0.005689791,22.11281
4.394094,0.005651445,22.23877
4.408166,0.005631412,22.48779
