0.37071	-0.00289	-0.92875	0.30000
-0.56610	0.79206	-0.22842	0.00000
0.73628	0.61044	0.29198	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.42820	-0.23242	0.87329	0.00000
-0.89928	-0.01432	0.43713	0.00000
-0.08909	-0.97251	-0.21515	0.00000
0.00000	0.00000	0.00000	1.00000

0.32252	0.00005	-0.94656	0.30000
-0.55324	0.81142	-0.18846	0.00000
0.76805	0.58446	0.26173	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.99997	0.00437	-0.00612	0.00000
-0.00507	0.99294	-0.11852	0.00000
0.00556	0.11854	0.99293	0.00000
0.00000	0.00000	0.00000	1.00000

1.00000	0.00000	0.00000	0.30000
0.00000	1.00000	0.00000	0.00000
0.00000	0.00000	1.00000	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.99997	0.00437	-0.00612	0.00000
-0.00507	0.99294	-0.11852	0.00000
0.00556	0.11854	0.99293	0.00000
0.00000	0.00000	0.00000	1.00000

1.00000	0.00000	0.00000	0.30000
0.00000	1.00000	0.00000	0.00000
0.00000	0.00000	1.00000	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.99997	0.00437	-0.00612	0.00000
-0.00507	0.99294	-0.11852	0.00000
0.00556	0.11854	0.99293	0.00000
0.00000	0.00000	0.00000	1.00000

1.00000	0.00000	0.00000	0.30000
0.00000	1.00000	0.00000	0.00000
0.00000	0.00000	1.00000	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.99997	0.00437	-0.00612	0.00000
-0.00507	0.99294	-0.11852	0.00000
0.00556	0.11854	0.99293	0.00000
0.00000	0.00000	0.00000	1.00000

1.00000	0.00000	0.00000	0.30000
0.00000	1.00000	0.00000	0.00000
0.00000	0.00000	1.00000	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.12843	0.36781	0.92099	0.00000
-0.99152	0.02908	0.12665	0.00000
0.01980	-0.92945	0.36843	0.00000
0.00000	0.00000	0.00000	1.00000

0.29212	-0.10945	-0.95010	0.30000
0.09196	0.99204	-0.08601	0.00000
0.95195	-0.06225	0.29986	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.20435	-0.11611	0.97199	0.00000
-0.97889	-0.02755	0.20251	0.00000
0.00326	-0.99285	-0.11929	0.00000
0.00000	0.00000	0.00000	1.00000

0.39874	-0.07937	-0.91362	0.30000
-0.00214	0.99617	-0.08747	0.00000
0.91706	0.03683	0.39704	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.40158	-0.12590	0.90713	0.00000
-0.91545	-0.08337	0.39369	0.00000
0.02606	-0.98853	-0.14873	0.00000
0.00000	0.00000	0.00000	1.00000

0.34174	-0.06140	-0.93779	0.30000
-0.00074	0.99785	-0.06560	0.00000
0.93979	0.02312	0.34096	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.35949	0.34451	0.86722	0.00000
-0.92937	0.04861	0.36595	0.00000
0.08392	-0.93752	0.33765	0.00000
0.00000	0.00000	0.00000	1.00000

0.27777	-0.04057	-0.95979	0.30000
-0.01615	0.99877	-0.04690	0.00000
0.96051	0.02853	0.27678	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.12717	0.34635	0.92945	0.00000
-0.99105	0.00595	0.13338	0.00000
0.04067	-0.93809	0.34400	0.00000
0.00000	0.00000	0.00000	1.00000

0.28044	-0.10697	-0.95389	0.30000
0.13526	0.98826	-0.07105	0.00000
0.95029	-0.10910	0.29162	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.19783	-0.13058	0.97150	0.00000
-0.98024	-0.02764	0.19589	0.00000
0.00127	-0.99105	-0.13347	0.00000
0.00000	0.00000	0.00000	1.00000

0.37288	-0.11177	-0.92113	0.30000
0.10767	0.99122	-0.07669	0.00000
0.92161	-0.07058	0.38164	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.42186	-0.12870	0.89748	0.00000
-0.90665	-0.05638	0.41809	0.00000
-0.00321	-0.99008	-0.14047	0.00000
0.00000	0.00000	0.00000	1.00000

0.36504	-0.10861	-0.92463	0.30000
0.10758	0.99144	-0.07399	0.00000
0.92476	-0.07246	0.37360	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.33055	0.43624	0.83692	0.00000
-0.94087	0.08257	0.32856	0.00000
0.07422	-0.89604	0.43773	0.00000
0.00000	0.00000	0.00000	1.00000

0.25067	-0.11407	-0.96133	0.30000
0.17988	0.98123	-0.06953	0.00000
0.95121	-0.15549	0.26649	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.12069	0.39574	0.91040	0.00000
-0.99155	0.00412	0.12966	0.00000
0.04756	-0.91836	0.39289	0.00000
0.00000	0.00000	0.00000	1.00000

0.27759	-0.15689	-0.94780	0.30000
0.26153	0.96166	-0.08259	0.00000
0.92442	-0.22495	0.30798	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.22588	-0.07712	0.97110	0.00000
-0.97410	-0.02837	0.22432	0.00000
0.01025	-0.99662	-0.08153	0.00000
0.00000	0.00000	0.00000	1.00000

0.39139	-0.17721	-0.90300	0.30000
0.30167	0.95177	-0.05602	0.00000
0.86937	-0.25048	0.42597	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.42629	-0.05318	0.90302	0.00000
-0.90371	-0.06896	0.42255	0.00000
0.03980	-0.99620	-0.07745	0.00000
0.00000	0.00000	0.00000	1.00000

0.32400	-0.24327	-0.91425	0.30000
0.37818	0.91911	-0.11054	0.00000
0.86718	-0.30993	0.38979	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.34910	0.48709	0.80054	0.00000
-0.93248	0.09601	0.34822	0.00000
0.09275	-0.86806	0.48772	0.00000
0.00000	0.00000	0.00000	1.00000

0.26817	-0.25869	-0.92799	0.30000
0.47472	0.87369	-0.10637	0.00000
0.83829	-0.41201	0.35710	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.12776	0.46186	0.87770	0.00000
-0.99180	0.05565	0.11508	0.00000
0.00431	-0.88520	0.46518	0.00000
0.00000	0.00000	0.00000	1.00000

0.31280	-0.15844	-0.93651	0.30000
0.23816	0.96757	-0.08414	0.00000
0.91948	-0.19672	0.34039	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.22267	0.00920	0.97485	0.00000
-0.97486	-0.00569	0.22273	0.00000
0.00759	-0.99994	0.00770	0.00000
0.00000	0.00000	0.00000	1.00000

0.42166	-0.17215	-0.89026	0.30000
0.21888	0.97210	-0.08431	0.00000
0.87994	-0.15931	0.44758	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.42143	-0.00997	0.90681	0.00000
-0.90626	-0.04085	0.42073	0.00000
0.03284	-0.99912	-0.02625	0.00000
0.00000	0.00000	0.00000	1.00000

0.35917	-0.17587	-0.91655	0.30000
0.22886	0.96870	-0.09619	0.00000
0.90478	-0.17521	0.38817	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.32277	0.55160	0.76913	0.00000
-0.94462	0.13694	0.29822	0.00000
0.05918	-0.82279	0.56525	0.00000
0.00000	0.00000	0.00000	1.00000

0.27008	-0.18480	-0.94494	0.30000
0.35259	0.93222	-0.08154	0.00000
0.89595	-0.31116	0.31693	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.10347	0.34138	0.93421	0.00000
-0.99405	0.06769	0.08536	0.00000
-0.03410	-0.93748	0.34635	0.00000
0.00000	0.00000	0.00000	1.00000

0.28337	-0.13243	-0.94982	0.30000
0.13412	0.98616	-0.09748	0.00000
0.94959	-0.09977	0.29721	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.19066	-0.21714	0.95734	0.00000
-0.98166	-0.04129	0.18614	0.00000
-0.00089	-0.97527	-0.22103	0.00000
0.00000	0.00000	0.00000	1.00000

0.38007	-0.11897	-0.91728	0.30000
0.12203	0.98948	-0.07777	0.00000
0.91688	-0.08238	0.39058	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.40841	-0.23757	0.88134	0.00000
-0.91278	-0.09970	0.39610	0.00000
-0.00623	-0.96624	-0.25756	0.00000
0.00000	0.00000	0.00000	1.00000

0.33543	-0.09835	-0.93692	0.30000
0.11967	0.99093	-0.06118	0.00000
0.93443	-0.09160	0.34416	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.32476	0.22883	0.91770	0.00000
-0.94569	0.09282	0.31152	0.00000
-0.01390	-0.96903	0.24655	0.00000
0.00000	0.00000	0.00000	1.00000

0.25129	-0.10500	-0.96220	0.30000
0.11764	0.99004	-0.07731	0.00000
0.96074	-0.09377	0.26114	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01832	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01832	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.10300	0.40772	0.90728	0.00000
-0.99452	0.05874	0.08651	0.00000
-0.01802	-0.91121	0.41154	0.00000
0.00000	0.00000	0.00000	1.00000

0.28474	-0.13480	-0.94908	0.30000
0.19607	0.97732	-0.07999	0.00000
0.93834	-0.16331	0.30471	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.19716	-0.04505	0.97934	0.00000
-0.98009	0.01478	0.19799	0.00000
-0.02340	-0.99888	-0.04124	0.00000
0.00000	0.00000	0.00000	1.00000

0.40285	-0.12896	-0.90613	0.30000
0.19225	0.97986	-0.05398	0.00000
0.89485	-0.15245	0.41953	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01832	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01832	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.41568	-0.10931	0.90292	0.00000
-0.90728	0.01963	0.42006	0.00000
-0.06364	-0.99381	-0.09102	0.00000
0.00000	0.00000	0.00000	1.00000

0.38308	-0.12485	-0.91524	0.30000
0.19972	0.97858	-0.04990	0.00000
0.90187	-0.16368	0.39981	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.31462	0.36853	0.87475	0.00000
-0.94838	0.08339	0.30598	0.00000
0.03982	-0.92587	0.37574	0.00000
0.00000	0.00000	0.00000	1.00000

0.23216	-0.13454	-0.96333	0.30000
0.17595	0.97986	-0.09445	0.00000
0.95663	-0.14758	0.25115	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.09729	0.24226	0.96532	0.00000
-0.99386	-0.02765	0.10711	0.00000
0.05263	-0.96982	0.23808	0.00000
0.00000	0.00000	0.00000	1.00000

0.27369	-0.13085	-0.95288	0.30000
0.10041	0.98918	-0.10699	0.00000
0.95656	-0.06639	0.28387	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.23004	-0.23427	0.94456	0.00000
-0.97169	-0.10898	0.20962	0.00000
0.05383	-0.96605	-0.25270	0.00000
0.00000	0.00000	0.00000	1.00000

0.40193	-0.12496	-0.90711	0.30000
0.09748	0.99085	-0.09330	0.00000
0.91047	-0.05093	0.41043	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01832	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01832	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.46846	-0.24494	0.84885	0.00000
-0.88187	-0.18769	0.43252	0.00000
0.05338	-0.95120	-0.30393	0.00000
0.00000	0.00000	0.00000	1.00000

0.36282	-0.13549	-0.92196	0.30000
0.10698	0.98889	-0.10323	0.00000
0.92570	-0.06118	0.37328	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.33778	0.23564	0.91125	0.00000
-0.93958	0.02720	0.34125	0.00000
0.05563	-0.97146	0.23059	0.00000
0.00000	0.00000	0.00000	1.00000

0.23796	-0.14316	-0.96067	0.30000
0.20483	0.97423	-0.09444	0.00000
0.94943	-0.17430	0.26115	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.09446	0.36869	0.92474	0.00000
-0.99397	-0.01709	0.10835	0.00000
0.05575	-0.92940	0.36485	0.00000
0.00000	0.00000	0.00000	1.00000

0.30551	-0.13422	-0.94268	0.30000
0.22672	0.97180	-0.06488	0.00000
0.92480	-0.19391	0.32733	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.15272	0.30745	0.93923	0.00000
-0.91203	0.40989	0.01412	0.00000
-0.38064	-0.85876	0.34300	0.00000
0.00000	0.00000	0.00000	1.00000

0.46781	-0.12388	-0.87510	0.30000
0.20991	0.97737	-0.02615	0.00000
0.85854	-0.17146	0.48323	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.31266	0.23052	0.92147	0.00000
-0.84116	0.51784	0.15586	0.00000
-0.44125	-0.82383	0.35582	0.00000
0.00000	0.00000	0.00000	1.00000

0.42036	-0.14077	-0.89637	0.30000
0.21707	0.97481	-0.05129	0.00000
0.88101	-0.17301	0.44033	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.31571	0.24111	0.91771	0.00000
-0.93324	-0.09582	0.34623	0.00000
0.17142	-0.96575	0.19476	0.00000
0.00000	0.00000	0.00000	1.00000

0.25539	-0.14799	-0.95544	0.30000
0.22300	0.97059	-0.09073	0.00000
0.94077	-0.18989	0.28088	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.09636	0.30092	0.94877	0.00000
-0.99411	-0.01834	0.10678	0.00000
0.04953	-0.95347	0.29739	0.00000
0.00000	0.00000	0.00000	1.00000

0.30788	-0.13088	-0.94238	0.30000
0.18093	0.98047	-0.07705	0.00000
0.93406	-0.14678	0.32555	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.12649	0.27227	0.95387	0.00000
-0.91363	0.40650	0.00512	0.00000
-0.38636	-0.87214	0.30018	0.00000
0.00000	0.00000	0.00000	1.00000

0.44033	-0.12497	-0.88910	0.30000
0.19833	0.97934	-0.03943	0.00000
0.87566	-0.15898	0.45602	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.33823	0.15158	0.92877	0.00000
-0.85854	0.45385	0.23859	0.00000
-0.38536	-0.87809	0.28364	0.00000
0.00000	0.00000	0.00000	1.00000

0.44502	-0.13834	-0.88477	0.30000
0.20989	0.97659	-0.04712	0.00000
0.87058	-0.16474	0.46364	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.29061	0.21279	0.93288	0.00000
-0.93359	-0.15058	0.32518	0.00000
0.20967	-0.96543	0.15490	0.00000
0.00000	0.00000	0.00000	1.00000

0.22485	-0.14718	-0.96321	0.30000
0.23234	0.96811	-0.09369	0.00000
0.94629	-0.20273	0.25187	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.10504	0.28356	0.95319	0.00000
-0.99204	-0.03710	0.12035	0.00000
0.06949	-0.95824	0.27740	0.00000
0.00000	0.00000	0.00000	1.00000

0.31353	-0.12974	-0.94067	0.30000
0.16754	0.98264	-0.07968	0.00000
0.93468	-0.13262	0.32983	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.14915	0.22817	0.96213	0.00000
-0.92979	0.36349	0.05793	0.00000
-0.33651	-0.90322	0.26637	0.00000
0.00000	0.00000	0.00000	1.00000

0.45639	-0.12254	-0.88130	0.30000
0.17171	0.98398	-0.04789	0.00000
0.87305	-0.12948	0.47012	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.34318	0.13170	0.92999	0.00000
-0.88713	0.37075	0.27486	0.00000
-0.30859	-0.91935	0.24407	0.00000
0.00000	0.00000	0.00000	1.00000

0.42669	-0.13306	-0.89456	0.30000
0.20457	0.97768	-0.04785	0.00000
0.88096	-0.16258	0.44438	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.31035	0.26477	0.91300	0.00000
-0.92409	-0.14130	0.35510	0.00000
0.22303	-0.95390	0.20082	0.00000
0.00000	0.00000	0.00000	1.00000

0.24245	-0.14590	-0.95913	0.30000
0.23244	0.96857	-0.08857	0.00000
0.94191	-0.20147	0.26875	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

New Try 

0.11018	0.32904	0.93786	0.00000
-0.99209	-0.02071	0.12382	0.00000
0.06017	-0.94409	0.32416	0.00000
0.00000	0.00000	0.00000	1.00000

0.30869	-0.12688	-0.94266	0.30000
0.18658	0.97989	-0.07079	0.00000
0.93268	-0.15403	0.32615	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.21003	-0.28267	0.93594	0.00000
-0.96458	-0.21616	0.15117	0.00000
0.15958	-0.93454	-0.31806	0.00000
0.00000	0.00000	0.00000	1.00000

0.36785	-0.11783	-0.92239	0.30000
0.13650	0.98804	-0.07178	0.00000
0.91981	-0.09951	0.37953	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.34758	0.04071	0.93676	0.00000
-0.90402	0.27970	0.32328	0.00000
-0.24885	-0.95922	0.13403	0.00000
0.00000	0.00000	0.00000	1.00000

0.39464	-0.11783	-0.91125	0.30000
0.13823	0.98807	-0.06789	0.00000
0.90838	-0.09917	0.40622	0.00000
0.00000	0.00000	0.00000	1.00000

0.99983	0.00000	0.01833	0.25000
0.00000	1.00000	0.00000	0.00000
-0.01833	0.00000	0.99983	0.00000
0.00000	0.00000	0.00000	1.00000

0.35943	0.52628	0.77061	0.00000
-0.91077	0.37771	0.16685	0.00000
-0.20326	-0.76182	0.61508	0.00000
0.00000	0.00000	0.00000	1.00000

